"","chance_of_playing_next_round","chance_of_playing_this_round","code","cost_change_event","cost_change_event_fall","cost_change_start","cost_change_start_fall","dreamteam_count","element_type","ep_next","ep_this","event_points","first_name","form","id","in_dreamteam","news","news_added","now_cost","photo","points_per_game","second_name","selected_by_percent","special","squad_number","status","team","team_code","total_points","transfers_in","transfers_in_event","transfers_out","transfers_out_event","value_form","value_season","web_name","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","influence_rank","influence_rank_type","creativity_rank","creativity_rank_type","threat_rank","threat_rank_type","ict_index_rank","ict_index_rank_type","playername"
"388",NA,NA,58498,0,0,-6,6,0,4,"1.2","1.2",1,"Odion","0.7",624,FALSE,"",NA,59,"58498.jpg","1.0","Ighalo","0.3",FALSE,NA,"a",12,1,11,110175,0,91583,0,"0.1","1.9","Ighalo",92,0,0,0,0,0,0,0,0,0,0,0,24,"23.0","23.8","135.0","18.1",447,60,398,58,246,55,398,56,"Odion Ighalo"
"389",NA,NA,201084,0,0,0,0,0,2,"3.5","2.8",1,"Timothy","2.3",658,FALSE,"",NA,45,"201084.jpg","2.3","Fosu-Mensah","0.0",FALSE,NA,"a",12,1,7,4184,0,1040,0,"0.5","1.6","Fosu-Mensah",136,0,0,1,1,0,0,0,1,0,0,0,27,"12.0","28.6","6.0","4.2",465,174,383,139,432,159,456,168,"Timothy Fosu-Mensah"
"390",100,100,56983,0,0,-2,2,2,2,"1.8","1.6",1,"Matt","2.6",251,FALSE,"","2020-06-24T19:30:22.050161Z",53,"56983.jpg","4.1","Ritchie","0.9",FALSE,NA,"a",13,4,74,130360,0,102921,0,"0.5","14.0","Ritchie",1312,2,1,8,19,0,0,1,4,0,0,7,293,"285.4","482.7","218.0","98.6",252,98,59,12,185,36,157,41,"Matt Ritchie"
"391",0,0,119471,0,0,0,0,0,2,"0.0","0.0",0,"Fabian","0.1",252,FALSE,"Shoulder Dislocation - Expected back 05 Sep","2020-07-15T19:30:25.518170Z",50,"119471.jpg","2.5","Schär","1.1",FALSE,NA,"i",13,4,55,159865,0,216510,0,"0.0","11.0","Schär",1669,2,1,4,38,0,0,0,5,0,0,2,297,"440.6","58.3","179.0","67.8",160,59,332,112,215,48,242,73,"Fabian Schär"
"392",100,100,151119,0,0,-1,1,0,2,"-0.7","-0.7",0,"DeAndre","0.3",253,FALSE,"","2020-01-10T11:00:14.429012Z",44,"151119.jpg","1.6","Yedlin","0.1",FALSE,NA,"a",13,4,26,16124,0,15425,0,"0.1","5.9","Yedlin",934,1,0,1,18,0,0,0,3,0,0,0,122,"165.6","118.1","43.0","32.9",336,130,259,72,358,129,351,125,"DeAndre Yedlin"
"393",NA,NA,57145,0,0,1,-1,4,2,"0.7","0.4",0,"Federico","1.4",254,FALSE,"",NA,46,"57145.jpg","3.2","Fernández","2.9",FALSE,NA,"a",13,4,102,480625,0,284436,0,"0.3","22.2","Fernández",2617,2,3,8,42,1,0,0,8,0,0,13,507,"741.0","74.5","223.0","103.7",42,14,303,97,180,33,142,36,"Federico Fernández"
"394",0,0,106618,0,0,-2,2,0,2,"0.0","0.0",0,"Paul","0.0",255,FALSE,"Not included in Newcastle United's 25-man Premier League squad. - Unknown return date","2020-06-17T12:30:22.810145Z",43,"106618.jpg","2.8","Dummett","0.2",FALSE,NA,"n",13,4,44,24831,0,33798,0,"0.0","10.2","Dummett",1227,0,0,5,20,1,0,0,2,0,0,4,230,"265.2","63.1","50.0","37.7",268,106,326,108,347,124,335,120,"Paul Dummett"
"395",100,100,109528,0,0,-2,2,1,2,"1.3","1.1",1,"Javier","2.1",256,FALSE,"","2020-07-01T22:00:26.474744Z",43,"109528.jpg","3.1","Manquillo","0.2",FALSE,NA,"a",13,4,65,37297,0,34910,0,"0.5","15.1","Manquillo",1597,0,1,8,21,0,0,0,5,0,0,4,288,"232.0","100.8","40.0","37.3",290,115,278,82,361,131,338,121,"Javier Manquillo"
"396",0,0,77359,0,0,-2,2,1,2,"0.0","0.0",0,"Florian","0.0",257,FALSE,"Thigh injury - Unknown return date","2020-06-23T10:00:16.062742Z",43,"77359.jpg","4.0","Lejeune","0.0",FALSE,NA,"i",13,4,24,9183,0,7955,0,"0.0","5.6","Lejeune",440,2,0,1,10,0,0,0,0,0,0,1,88,"132.0","12.6","81.0","22.5",356,139,419,158,303,96,383,138,"Florian Lejeune"
"397",0,0,101148,0,0,-3,3,1,2,"0.0","0.0",0,"Jamaal","0.4",258,FALSE,"Ankle injury - Expected back 05 Sep","2020-07-14T09:00:23.254797Z",42,"101148.jpg","3.0","Lascelles","3.8",FALSE,NA,"i",13,4,73,640120,0,840285,0,"0.1","17.4","Lascelles",2076,1,0,8,31,0,0,0,5,0,0,3,358,"403.0","28.1","125.0","55.7",184,66,386,141,255,69,281,90,"Jamaal Lascelles"
"398",0,0,58845,0,0,-2,2,1,2,"0.0","0.0",0,"Ciaran","0.0",259,FALSE,"Ankle injury - Unknown return date","2020-06-23T10:00:16.074550Z",43,"58845.jpg","3.5","Clark","0.2",FALSE,NA,"i",13,4,49,67706,0,71888,0,"0.0","11.4","Clark",1186,2,0,4,14,0,0,0,3,0,0,2,216,"331.4","14.9","128.0","47.6",224,87,414,155,252,67,314,107,"Ciaran Clark"
"399",100,100,196118,0,0,-4,4,0,4,"-0.8","-0.9",0,"Yoshinori","0.1",260,FALSE,"","2020-01-05T01:00:12.204380Z",51,"196118.jpg","1.1","Muto","0.1",FALSE,NA,"a",13,4,9,7340,0,14183,0,"0.0","1.8","Muto",207,0,0,0,7,0,0,0,0,0,0,0,25,"12.6","15.4","12.0","3.7",464,62,413,61,413,69,460,66,"Yoshinori Muto"
"400",0,0,61316,0,0,0,0,0,4,"0.0","0.0",0,"Jose Luis","0.0",261,FALSE,"Joined Alaves on a permanent deal on 15/7","2019-07-16T00:30:14.636406Z",50,"61316.jpg","0.0","Mato Sanmartín","0.0",FALSE,NA,"u",13,4,0,1481,0,4208,0,"0.0","0.0","Joselu",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",648,89,644,89,640,89,650,89,"Jose Luis Mato Sanmartín"
"401",100,100,67089,0,0,1,-1,1,1,"1.5","1.4",2,"Martin","2.4",262,FALSE,"","2020-03-11T10:30:15.441857Z",51,"67089.jpg","3.8","Dubravka","2.0",FALSE,NA,"a",13,4,143,268705,0,219478,0,"0.5","28.0","Dubravka",3420,0,0,11,58,0,0,0,0,0,139,7,719,"1019.0","0.0","0.0","102.0",6,2,649,69,645,66,149,2,"Martin Dubravka"
"402",100,100,59735,0,0,-2,2,0,1,"-1.0","-1.0",0,"Karl","0.0",263,FALSE,"","2019-12-21T00:30:21.220532Z",43,"59735.jpg","0.0","Darlow","0.1",FALSE,NA,"a",13,4,0,4234,0,8571,0,"0.0","0.0","Darlow",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",576,65,561,48,538,43,578,65,"Karl Darlow"
"403",0,0,155503,0,0,-1,1,0,1,"0.0","0.0",0,"Frederick","0.0",264,FALSE,"Joined Swansea City on loan until the end of the season on 1/8. - Expected back 01 Aug","2019-08-01T10:00:13.686109Z",39,"155503.jpg","0.0","Woodman","0.8",FALSE,NA,"n",13,4,0,42084,0,55488,0,"0.0","0.0","Woodman",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",512,39,492,17,460,9,514,39,"Frederick Woodman"
"404",100,100,179018,0,0,-2,2,1,3,"2.3","2.1",2,"Miguel","3.1",266,FALSE,"","2020-07-14T10:30:24.097273Z",58,"179018.jpg","3.0","Almirón","0.8",FALSE,NA,"a",13,4,109,141225,0,146397,0,"0.5","18.8","Almirón",3020,4,2,12,48,0,0,0,5,0,0,5,356,"481.6","450.2","750.0","168.0",142,55,71,52,44,21,55,31,"Miguel Almirón"
"405",100,100,104953,0,0,-2,2,0,3,"-0.8","-0.9",0,"Christian","0.1",267,FALSE,"","2020-02-21T11:00:13.472456Z",53,"104953.jpg","1.9","Atsu","0.1",FALSE,NA,"a",13,4,37,24108,0,29290,0,"0.0","7.0","Atsu",738,0,3,3,15,0,0,0,2,0,0,0,104,"121.4","186.7","55.0","36.3",361,149,209,129,343,165,342,148,"Christian Atsu"
"406",0,0,76542,0,0,-3,3,0,3,"0.0","0.0",0,"Sung-yueng","0.0",268,FALSE,"Contract terminated by mutual consent on 31/1","2020-01-10T11:00:14.512940Z",47,"76542.jpg","1.3","Ki","0.0",FALSE,NA,"u",13,4,4,1365,0,5192,0,"0.0","0.9","Ki Sung-yueng",135,0,0,0,6,0,0,0,0,0,0,0,18,"17.8","39.8","0.0","5.8",454,189,362,181,623,259,447,189,"Sung-yueng Ki"
"407",100,100,50232,0,0,-1,1,0,3,"3.2","3.3",5,"Jonjo","4.3",269,FALSE,"","2020-01-31T01:00:23.633399Z",49,"50232.jpg","4.0","Shelvey","1.0",FALSE,NA,"a",13,4,105,291742,0,257640,0,"0.9","21.4","Shelvey",2118,6,2,8,34,0,0,0,3,0,0,15,437,"559.4","597.4","344.0","150.4",94,30,35,28,114,59,67,39,"Jonjo Shelvey"
"408",100,75,180135,0,0,0,0,0,3,"0.0","0.0",1,"Sean","1.0",270,FALSE,"","2020-07-01T19:00:23.330260Z",50,"180135.jpg","1.9","Longstaff","0.2",FALSE,NA,"a",13,4,44,22166,0,55549,0,"0.2","8.8","Longstaff",1370,1,2,2,26,0,0,0,2,1,0,0,181,"235.8","217.1","155.0","60.8",288,119,187,118,233,123,267,129,"Sean Longstaff"
"409",100,75,153127,0,0,-1,1,0,3,"-0.5","-0.4",1,"Isaac","0.4",271,FALSE,"","2020-07-05T15:00:20.293610Z",44,"153127.jpg","2.5","Hayden","3.1",FALSE,NA,"a",13,4,73,571584,0,812192,0,"0.1","16.6","Hayden",2220,1,4,8,36,0,0,0,4,1,0,3,309,"368.6","227.6","189.0","78.5",199,81,182,115,206,111,203,106,"Isaac Hayden"
"410",100,100,38290,0,0,-2,2,0,2,"0.2","0.1",1,"Danny","1.1",332,FALSE,"","2020-07-14T09:00:23.395455Z",53,"38290.jpg","2.0","Rose","1.3",FALSE,NA,"a",13,4,47,123385,0,230910,0,"0.2","8.9","Rose",1753,0,0,5,28,0,0,0,7,0,0,0,290,"288.4","230.8","44.0","56.5",249,96,181,41,357,128,280,89,"Danny Rose"
"411",100,100,180974,0,0,-5,5,0,4,"0.5","0.4",1,"Joelinton Cássio","1.4",466,FALSE,"","2020-07-03T13:00:21.822079Z",55,"180974.jpg","2.1","Apolinário de Lira","0.9",FALSE,NA,"a",13,4,78,193086,0,292686,0,"0.3","14.2","Joelinton",2678,2,2,9,46,0,0,0,7,0,0,3,236,"330.8","433.4","641.0","140.5",225,26,82,10,52,24,80,23,"Joelinton Cássio Apolinário de Lira"
"412",0,0,58771,0,0,-2,2,0,3,"0.0","0.0",0,"Jack","0.0",482,FALSE,"Contract ends on 30/6","2019-09-18T22:00:13.777925Z",43,"58771.jpg","0.0","Colback","0.1",FALSE,NA,"u",13,4,0,24862,0,25520,0,"0.0","0.0","Colback",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",575,221,560,222,537,213,577,224,"Jack Colback"
"413",0,0,114243,0,0,-3,3,0,3,"0.0","0.0",0,"Jacob","0.0",483,FALSE,"Joined Sheffield Wednesday on loan until the end of the season on 8/8. - Expected back 01 Aug","2019-08-08T16:30:11.441250Z",47,"114243.jpg","0.0","Murphy","0.0",FALSE,NA,"n",13,4,0,310,0,1432,0,"0.0","0.0","Murphy",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",640,260,631,261,624,260,642,262,"Jacob Murphy"
"414",0,0,92159,0,0,-2,2,1,2,"0.0","0.0",0,"Jetro","0.0",498,FALSE,"Loan ended","2020-01-18T19:30:18.512868Z",43,"92159.jpg","3.4","Willems","0.6",FALSE,NA,"u",13,4,64,363920,0,355182,0,"0.0","14.9","Willems",1492,2,2,3,24,0,0,0,0,0,0,6,283,"345.4","196.0","198.0","74.1",217,82,200,47,200,42,218,61,"Jetro Willems"
"415",0,0,155513,0,0,-2,2,0,3,"0.0","0.0",0,"Rolando","0.0",499,FALSE,"Joined Motherwell on loan until the end of the season on 31/1. - Expected back 01 Aug","2020-01-31T23:00:20.689971Z",48,"155513.jpg","0.0","Aarons","0.0",FALSE,NA,"n",13,4,0,1631,0,4568,0,"0.0","0.0","Aarons",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",642,262,636,263,630,262,644,264,"Rolando Aarons"
"416",100,100,170137,0,0,-3,3,1,3,"3.0","2.6",1,"Allan","3.6",500,FALSE,"","2020-07-16T09:30:25.428563Z",52,"170137.jpg","3.5","Saint-Maximin","1.8",FALSE,NA,"a",13,4,92,413236,0,327148,0,"0.7","17.7","Saint-Maximin",1860,3,5,8,22,0,0,0,0,0,0,7,321,"434.0","423.4","542.0","139.8",169,63,91,64,66,34,81,47,"Allan Saint-Maximin"
"417",75,50,111773,0,0,-2,2,0,2,"0.9","0.6",0,"Emil","2.3",519,FALSE,"Ankle injury - 75% chance of playing","2020-07-21T01:00:22.962753Z",43,"111773.jpg","2.2","Krafth","0.1",FALSE,NA,"d",13,4,37,6333,0,8244,0,"0.5","8.6","Krafth",1015,0,1,3,23,0,0,0,0,0,0,2,187,"184.4","28.8","39.0","25.2",323,125,382,138,362,132,376,135,"Emil Krafth"
"418",100,100,40142,0,0,-1,1,0,4,"-0.5","-0.4",1,"Andy","0.6",520,FALSE,"","2020-07-07T12:30:15.749501Z",54,"40142.jpg","1.8","Carroll","0.1",FALSE,NA,"a",13,4,34,16553,0,23825,0,"0.1","6.3","Carroll",617,0,4,2,10,0,0,0,1,0,0,0,87,"136.6","162.0","211.0","51.1",353,45,230,35,189,51,300,46,"Andy Carroll"
"419",100,100,223175,0,0,0,0,1,3,"-0.7","-0.7",0,"Matthew","0.3",540,FALSE,"","2020-06-11T09:30:16.664145Z",45,"223175.jpg","3.0","Longstaff","0.1",FALSE,NA,"a",13,4,27,49480,0,42719,0,"0.1","6.0","Matthew Longstaff",572,2,0,1,11,0,0,0,1,0,0,2,104,"102.8","51.6","49.0","20.4",382,161,345,176,349,168,393,171,"Matthew Longstaff"
"420",100,100,104547,0,0,0,0,0,4,"3.2","3.9",9,"Dwight","4.9",554,FALSE,"","2020-03-13T10:30:19.636981Z",50,"104547.jpg","2.9","Gayle","0.5",FALSE,NA,"a",13,4,58,69528,0,37964,0,"1.0","11.6","Gayle",842,4,2,4,15,0,0,0,2,0,0,10,190,"217.0","86.2","348.0","64.7",305,36,290,46,112,40,252,40,"Dwight Gayle"
"421",0,0,19838,0,0,0,0,0,1,"0.0","0.0",0,"Robert","0.0",573,FALSE,"Contract with club expired on 30/6","2020-06-25T15:00:20.908856Z",40,"19838.jpg","0.0","Elliot","0.1",FALSE,NA,"u",13,4,0,9783,0,6223,0,"0.0","0.0","Elliot",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",525,42,506,20,475,12,527,42,"Robert Elliot"
"422",NA,NA,232957,0,0,0,0,0,3,"-1.0","-1.0",0,"Thomas","0.0",598,FALSE,"",NA,45,"232957.jpg","0.0","Allan","0.0",FALSE,NA,"a",13,4,0,2651,0,1727,0,"0.0","0.0","Allan",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",616,243,606,244,592,238,618,245,"Thomas Allan"
"423",100,100,232977,0,0,-1,1,0,2,"-1.0","-0.9",1,"Kelland","0.1",599,FALSE,"","2020-01-29T10:30:22.945557Z",39,"232977.jpg","1.0","Watts","0.2",FALSE,NA,"a",13,4,1,18193,0,7654,0,"0.0","0.3","Watts",16,0,0,0,1,0,0,0,0,0,0,0,3,"2.0","0.0","0.0","0.2",495,178,503,193,472,184,503,179,"Kelland Watts"
"424",0,0,156069,0,0,0,0,0,2,"0.0","0.0",0,"Liam","0.0",610,FALSE,"Contract with club expired on 30/6","2020-06-29T23:30:25.942535Z",40,"156069.jpg","0.0","Gibson","0.0",FALSE,NA,"u",13,4,0,4677,0,3484,0,"0.0","0.0","Gibson",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",529,195,511,196,480,187,531,195,"Liam Gibson"
"425",NA,NA,126407,0,0,-3,3,0,3,"0.8","0.7",1,"Nabil","1.7",612,FALSE,"",NA,47,"126407.jpg","1.6","Bentaleb","0.0",FALSE,NA,"a",13,4,19,4598,0,3550,0,"0.4","4.0","Bentaleb",747,0,0,2,16,0,0,0,2,0,0,0,113,"104.6","101.0","20.0","22.5",381,160,277,153,394,184,384,168,"Nabil Bentaleb"
"426",100,100,116543,0,0,-2,2,0,3,"1.0","1.0",2,"Valentino","2.0",614,FALSE,"","2020-02-22T18:00:19.527983Z",53,"116543.jpg","1.5","Lazaro","0.0",FALSE,NA,"a",13,4,19,2004,0,1648,0,"0.4","3.6","Lazaro",472,1,0,0,13,0,0,0,0,1,0,0,81,"84.2","88.1","38.0","21.0",394,164,287,156,365,172,391,169,"Valentino Lazaro"
"427",NA,NA,232979,0,0,0,0,0,3,"-1.0","-1.0",0,"Jack","0.0",656,FALSE,"",NA,45,"232979.jpg","0.0","Young","0.0",FALSE,NA,"a",13,4,0,145,0,51,0,"0.0","0.0","Young",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",617,244,607,245,593,239,619,246,"Jack Young"
"428",0,0,84384,0,0,-2,2,0,2,"0.0","0.0",0,"Timm","0.9",272,FALSE,"Hamstring injury - Unknown return date","2020-07-24T12:00:20.143505Z",43,"84384.jpg","1.3","Klose","0.0",FALSE,NA,"i",14,45,9,1903,0,6648,0,"0.2","2.1","Klose",585,0,0,0,13,0,0,0,0,0,0,0,77,"121.2","2.6","42.0","16.6",362,141,450,169,360,130,404,149,"Timm Klose"
"429",100,100,198826,0,0,-1,1,0,2,"-1.0","-1.1",0,"Ben","0.4",273,FALSE,"","2020-01-18T19:30:17.891258Z",44,"198826.jpg","1.3","Godfrey","0.2",FALSE,NA,"a",14,45,38,16794,0,25836,0,"0.1","8.6","Godfrey",2644,0,0,3,62,1,0,0,3,1,0,0,447,"602.8","57.0","119.0","78.3",75,28,334,113,263,73,205,55,"Ben Godfrey"
"430",100,100,232980,0,0,-3,3,1,2,"-0.5","-0.6",0,"Maximillian","0.9",274,FALSE,"","2020-06-30T13:00:23.397746Z",42,"232980.jpg","1.8","Aarons","1.3",FALSE,NA,"a",14,45,66,122237,0,216612,0,"0.2","15.7","Aarons",3240,0,2,5,71,0,0,0,7,0,0,3,489,"566.6","385.2","237.0","119.0",88,34,104,21,170,29,112,24,"Maximillian Aarons"
"431",100,100,192303,0,0,-1,1,0,2,"-1.3","-1.5",-1,"Christoph","0.0",275,FALSE,"","2020-06-18T13:00:16.109151Z",44,"192303.jpg","2.1","Zimmermann","0.0",FALSE,NA,"a",14,45,35,4602,0,5034,0,"0.0","8.0","Zimmermann",1430,0,1,3,27,0,0,0,3,0,0,1,247,"366.4","25.5","62.0","45.6",200,73,392,146,332,114,316,108,"Christoph Zimmermann"
"432",100,100,194799,0,0,-1,1,1,2,"-0.8","-0.9",0,"Jamal","0.6",276,FALSE,"","2019-11-18T15:00:15.322949Z",44,"194799.jpg","1.7","Lewis","0.3",FALSE,NA,"a",14,45,48,42120,0,46015,0,"0.1","10.9","Lewis",2301,1,0,3,56,0,0,0,4,0,0,3,384,"439.0","262.2","130.0","83.3",161,60,161,38,249,66,194,52,"Jamal Lewis"
"433",0,0,83428,0,0,0,0,0,2,"0.0","0.0",0,"Grant","0.0",277,FALSE,"Hamstring injury - Expected back 10 Oct","2020-06-17T11:00:21.718231Z",40,"83428.jpg","1.5","Hanley","1.7",FALSE,NA,"i",14,45,23,351979,0,407051,0,"0.0","5.8","Hanley",1261,0,0,2,25,1,0,0,4,0,0,1,214,"318.8","3.6","76.0","40.0",229,90,446,167,313,105,332,117,"Grant Hanley"
"434",100,100,57127,0,0,-1,1,2,4,"-0.3","-0.2",2,"Teemu","1.3",278,FALSE,"","2020-03-03T15:00:27.073569Z",64,"57127.jpg","3.9","Pukki","11.4",FALSE,NA,"a",14,45,139,3977330,0,3753468,0,"0.2","21.7","Pukki",2884,11,3,6,59,0,0,0,3,0,0,21,444,"545.0","379.5","1202.0","211.8",108,14,107,15,16,11,31,11,"Teemu Pukki"
"435",0,0,179587,0,0,-3,3,0,4,"0.0","0.0",0,"Dennis","0.0",279,FALSE,"Joined SC Paderborn on a permanent deal on 8/1","2020-01-03T15:30:19.113612Z",52,"179587.jpg","1.6","Srbeny","0.0",FALSE,NA,"u",14,45,13,5202,0,8344,0,"0.0","2.5","Srbeny",41,1,0,0,2,0,0,0,0,0,0,1,50,"44.2","3.4","25.0","7.0",430,58,447,67,381,63,440,62,"Dennis Srbeny"
"436",100,100,20480,0,0,1,-1,2,1,"0.3","0.2",1,"Tim","1.7",280,FALSE,"","2019-10-27T20:00:16.930339Z",46,"20480.jpg","3.0","Krul","2.2",FALSE,NA,"a",14,45,109,299433,0,249432,0,"0.4","23.7","Krul",3240,0,0,5,68,1,2,0,4,0,131,10,668,"1063.0","0.0","0.0","106.3",2,1,626,60,615,57,137,1,"Tim Krul"
"437",NA,NA,18499,0,0,1,-1,0,1,"-1.5","-1.5",0,"Michael","0.0",281,FALSE,"",NA,41,"18499.jpg","5.5","McGovern","4.9",FALSE,NA,"a",14,45,11,406119,0,397275,0,"0.0","2.7","McGovern",158,0,0,0,6,0,1,0,0,0,7,2,46,"65.0","0.0","0.0","6.5",410,31,533,31,503,23,442,31,"Michael McGovern"
"438",100,100,37614,0,0,-3,3,0,3,"-0.5","-0.5",1,"Mario","1.0",282,FALSE,"","2020-01-21T14:00:15.440064Z",62,"37614.jpg","1.4","Vrancic","0.1",FALSE,NA,"a",14,45,29,4746,0,15046,0,"0.2","4.7","Vrancic",624,1,0,0,19,0,0,0,3,0,0,1,116,"123.0","107.9","123.0","35.4",360,148,270,150,256,132,344,149,"Mario Vrancic"
"439",0,0,195546,0,0,0,0,1,3,"0.0","0.0",0,"Emiliano","1.6",283,FALSE,"Suspended - unknown return date","2020-07-18T18:30:24.579475Z",60,"195546.jpg","2.6","Buendía","0.7",FALSE,NA,"s",14,45,94,224010,0,232493,0,"0.3","15.7","Buendía",2458,1,7,3,54,0,0,0,6,1,0,12,464,"711.6","1196.7","401.0","231.1",51,15,6,5,98,49,25,16,"Emiliano Buendía"
"440",100,100,89470,0,0,-2,2,0,3,"0.8","0.8",2,"Onel","2.3",284,FALSE,"","2020-02-21T13:30:22.348352Z",53,"89470.jpg","2.0","Hernández","0.1",FALSE,NA,"a",14,45,52,7450,0,18151,0,"0.4","9.8","Hernández",1374,1,2,1,32,0,0,0,0,0,0,0,173,"227.2","235.5","445.0","90.5",294,122,176,110,83,41,175,88,"Onel Hernández"
"441",NA,NA,71738,0,0,-5,5,0,3,"-0.8","-0.6",2,"Marco","0.9",285,FALSE,"",NA,50,"71738.jpg","1.3","Stiepermann","0.1",FALSE,NA,"a",14,45,32,6400,0,12121,0,"0.2","6.4","Stiepermann",1173,0,0,1,32,0,0,0,6,0,0,0,96,"120.2","188.1","277.0","58.5",363,150,206,127,145,80,276,133,"Marco Stiepermann"
"442",100,100,78607,0,0,-2,2,0,3,"0.0","0.1",2,"Kenny","1.6",286,FALSE,"","2020-07-10T22:30:16.780744Z",48,"78607.jpg","2.1","McLean","0.1",FALSE,NA,"a",14,45,77,13552,0,19029,0,"0.3","16.0","McLean",2965,1,1,5,63,0,0,0,5,0,0,0,424,"505.8","423.9","274.0","120.4",130,48,90,63,148,83,111,63,"Kenny McLean"
"443",100,100,193111,0,0,0,0,2,3,"-0.5","-0.4",2,"Todd","1.1",287,FALSE,"","2020-07-06T13:00:16.080743Z",45,"193111.jpg","3.0","Cantwell","13.0",FALSE,NA,"a",14,45,111,3957013,0,3213559,0,"0.2","24.7","Cantwell",2484,6,2,6,54,0,0,0,6,0,0,10,410,"516.4","493.1","656.0","165.9",127,46,56,42,50,26,56,32,"Todd Cantwell"
"444",0,0,87396,0,0,-2,2,0,3,"0.0","0.0",0,"Moritz","0.0",288,FALSE,"Hernia - Unknown return date","2020-06-30T13:00:23.430220Z",43,"87396.jpg","1.8","Leitner","0.2",FALSE,NA,"i",14,45,16,26649,0,36025,0,"0.0","3.7","Leitner",683,0,0,1,16,0,0,0,1,0,0,0,102,"106.8","127.7","53.0","28.8",378,159,255,144,345,166,361,157,"Moritz Leitner"
"445",0,0,18665,0,0,-1,1,0,3,"0.0","0.0",0,"Alexander","1.4",289,FALSE,"Knee injury - Unknown return date","2020-07-24T12:00:20.187363Z",44,"18665.jpg","2.2","Tettey","0.3",FALSE,NA,"i",14,45,67,55603,0,51452,0,"0.3","15.2","Tettey",2339,1,1,5,44,0,0,0,5,0,0,3,404,"358.0","116.5","173.0","64.9",204,83,261,146,222,117,250,121,"Alexander Tettey"
"446",100,100,90440,0,0,-2,2,0,3,"-1.3","-1.4",0,"Tom","0.1",290,FALSE,"","2019-09-04T09:00:11.384947Z",43,"90440.jpg","1.8","Trybull","0.6",FALSE,NA,"a",14,45,28,54725,0,82038,0,"0.0","6.5","Trybull",1128,0,0,2,25,0,0,0,2,0,0,0,172,"198.2","55.4","92.0","34.7",314,131,337,172,292,146,347,151,"Tom Trybull"
"447",0,0,81048,0,0,-2,2,0,4,"0.0","0.0",0,"Josip","0.6",434,FALSE,"Suspended - unknown return date","2020-07-18T18:30:24.836970Z",53,"81048.jpg","1.2","Drmic","0.1",FALSE,NA,"s",14,45,26,6631,0,15683,0,"0.1","4.9","Drmic",636,1,0,0,13,0,0,0,0,1,0,0,67,"59.6","67.3","231.0","35.3",415,56,318,48,175,47,345,52,"Josip Drmic"
"448",0,0,124165,0,0,-5,5,0,3,"0.0","0.0",0,"Patrick","0.0",435,FALSE,"Joined Middlesbrough on loan until the end of the season on 2/1. - Expected back 01 Aug","2020-01-02T20:30:19.362679Z",50,"124165.jpg","1.0","Roberts","0.0",FALSE,NA,"n",14,45,3,1703,0,7993,0,"0.0","0.6","Roberts",24,0,0,0,2,0,0,0,0,0,0,0,12,"4.4","0.6","0.0","0.5",482,204,476,215,643,268,499,214,"Patrick Roberts"
"449",0,0,28082,0,0,-1,1,0,1,"0.0","0.0",0,"Ralf","0.0",449,FALSE,"Loan ended","2020-03-03T15:00:27.954303Z",44,"28082.jpg","1.0","Fahrmann","0.3",FALSE,NA,"u",14,45,1,5357,0,28402,0,"0.0","0.2","Fahrmann",21,0,0,0,1,0,0,0,0,0,1,0,6,"4.0","0.0","0.0","0.4",486,36,573,54,554,49,500,36,"Ralf Fahrmann"
"450",0,0,113564,0,0,-2,2,0,2,"0.0","0.0",0,"Sam","0.0",454,FALSE,"Hamstring injury - Unknown return date","2020-06-18T13:00:16.340130Z",43,"113564.jpg","1.9","Byram","0.1",FALSE,NA,"i",14,45,32,6933,0,12201,0,"0.0","7.4","Byram",1292,0,0,3,23,0,0,0,4,0,0,2,201,"273.2","109.2","218.0","60.2",260,102,265,75,184,35,270,84,"Sam Byram"
"451",0,0,101061,0,0,-1,1,3,2,"0.0","0.0",0,"Philip","0.0",484,FALSE,"Joined Nurnberg on loan until the end of the season on 4/1. - Expected back 01 Aug","2020-01-10T20:00:21.434889Z",39,"101061.jpg","0.0","Heise","0.6",FALSE,NA,"n",14,45,0,57433,0,69685,0,"0.0","0.0","Heise",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",511,183,491,183,459,173,513,183,"Philip Heise"
